Log ID,Username,Log Type,command,file,filename,full_command,stderr,stdout,time
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-01-19:14:48
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,,cd work/,,,2023-01-19:14:48
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,,2023-01-19:14:48
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls ~/data-store/data/input/Discovery/TSVFiles/,,A_1_abundance.tsv,2023-01-19:14:49
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,pwd,,,pwd,,/home/jovyan/work,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,,cd work,/home/jovyan/.offline.sh: line 354: cd: work: No such file or directory,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,mkdir,,,mkdir Bash,,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,,cd Bash/,,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,mkdir,,,mkdir TSVFiles,,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,TSVFiles,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,,cd TSVFiles/,,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,,2023-01-19:14:50
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ln,,,ln -s ~/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv A_1_abundance.tsv,,,2023-01-19:14:51
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,A_1_abundance.tsv,2023-01-19:14:51
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls -l,,"total 0
lrwxrwxrwx 1 jovyan users 71 Jan 19 14:51 A_1_abundance.tsv -> /home/jovyan/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv",2023-01-19:14:51
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-01-19:16:10
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-01-19:14:29
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,mkdir,,,mkdir bin,,,2023-01-19:14:29
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,,cd work/,,,2023-01-19:14:30
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,,2023-01-19:14:30
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,mkdir,,,mkdir Bash,,,2023-01-19:14:32
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,,cd Bash/,,,2023-01-19:14:32
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,pwd,,,pwd,,/home/jovyan/work/Bash,2023-01-19:14:32
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,clear,,,clear,,[H[2J[3J,2023-01-19:14:33
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,,2023-01-19:14:33
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,pwd,,,pwd,,/home/jovyan/work/Bash,2023-01-19:14:33
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,pwd,,,pwd,,/home/jovyan/work/Bash,2023-01-19:14:34
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls ~/data-store/data/input/Discovery/TSVFiles/,,,2023-01-19:14:39
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,touch,,~/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv,touch ~/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv,touch: cannot touch '/home/jovyan/data-store/data/input/Discovery/TSVFiles/A_1_abundance.tsv': Permission denied,,2023-01-19:14:40
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2023-01-17:21:09
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,echo,,,echo $PATH,,/opt/conda/bin:/opt/conda/condabin:/opt/conda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/bin/TDM-GCC-64/bin:/home/jovyan/bin,2023-01-17:21:09
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,mkdir,,,mkdir bin,,,2023-01-17:21:09
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,"bin
data-store
stderr.txt
stdout.txt
SuperShell
work",2023-01-17:21:09
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,,cd bin/,,,2023-01-17:21:09
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,,2023-01-17:21:09
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,pico,"echo ""Hello""",run.sh,,,,2023-01-17:21:10
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,chmod,,,chmod +x run.sh,,,2023-01-17:21:10
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,cd,,..,cd ..,,,2023-01-17:21:10
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,ls,,,ls,,"bin
data-store
stderr.txt
SuperShell
work",2023-01-17:21:10
e1dfbef18861724013d1369d38a0353c70f5c8e5ffad192643ed0ce65d2bed78,sdgeorge,Bash,run.sh,,,run.sh,,Hello,2023-01-17:21:10
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls /home/jovyan,,"data-store
stderr.txt
SuperShell
work",2023-05-24:16:45
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,.,ls .,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2023-05-24:16:45
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2023-05-24:16:45
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,..,ls ..,,jovyan,2023-05-24:16:45
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls /home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES,,"Drug_A
Drug_B",2023-05-24:16:46
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,./data-store/data/input/RNA_SEQ_SAMPLES,ls ./data-store/data/input/RNA_SEQ_SAMPLES,,"Drug_A
Drug_B",2023-05-24:16:46
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,stderr.txt,ls stderr.txt,,stderr.txt,2023-05-24:16:46
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,Stderr.txt,ls Stderr.txt,ls: cannot access 'Stderr.txt': No such file or directory,,2023-05-24:16:46
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls d^t,ls: cannot access 'd^t': No such file or directory,,2023-05-24:16:51
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls d^t,ls: cannot access 'd^t': No such file or directory,,2023-05-24:16:52
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/D^t,ls: cannot access 'data-store/data/input/D^t': No such file or directory,,2023-05-24:16:52
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/D^t^t,ls: cannot access 'data-store/data/input/D^t^t': No such file or directory,,2023-05-24:16:52
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/D^t^t,ls: cannot access 'data-store/data/input/D^t^t': No such file or directory,,2023-05-24:16:53
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/,,"Bash
Discovery
DNASubway
RNA_SEQ_SAMPLES",2023-05-24:16:54
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/D^t^t,ls: cannot access 'data-store/data/input/D^t^t': No such file or directory,,2023-05-24:16:54
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/,,"Bash
Discovery
DNASubway
RNA_SEQ_SAMPLES",2023-05-24:16:55
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls Discovery,ls: cannot access 'Discovery': No such file or directory,,2023-05-24:16:56
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/,,"Bash
Discovery
DNASubway
RNA_SEQ_SAMPLES",2023-05-24:16:56
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,Discovery,,,Discovery,/home/jovyan/.offline.sh: line 368: Discovery: command not found,,2023-05-24:16:56
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/D,ls: cannot access 'data-store/data/input/D': No such file or directory,,2023-05-24:16:56
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls data-store/data/input/Discovery/,,"FilteredSortedOutput
RNASequenceOutput
TSVFiles
UncompressedSamples",2023-05-24:16:57
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls -l data-store/data/input/Discovery/,,"total 0
dr-x------ 0 jovyan jovyan 0 May 24 14:18 FilteredSortedOutput
dr-x------ 0 jovyan jovyan 0 May 24 14:18 RNASequenceOutput
dr-x------ 0 jovyan jovyan 0 May 24 14:18 TSVFiles
dr-x------ 0 jovyan jovyan 0 May 24 14:18 UncompressedSamples",2023-05-24:16:57
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls -l data-store/data/input/Discovery/TSVFiles,,"total 24272
-r-x------ 0 jovyan jovyan 6237689 Apr 11 06:12 A_1_abundance.tsv
-r-x------ 0 jovyan jovyan 6135948 Apr 11 06:12 A_2_abundance.tsv
-r-x------ 0 jovyan jovyan 6237909 Apr 11 06:12 B_1_abundance.tsv
-r-x------ 0 jovyan jovyan 6237909 Apr 11 06:12 B_2_abundance.tsv",2023-05-24:16:58
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,$ls,,,$ls -l data-store/data/input/Discovery/TSVFiles,/home/jovyan/.offline.sh: line 368: -l: command not found,,2023-05-24:16:58
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls -l data-store/data/input/Discovery/TSVFiles,,"total 24272
-r-x------ 0 jovyan jovyan 6237689 Apr 11 06:12 A_1_abundance.tsv
-r-x------ 0 jovyan jovyan 6135948 Apr 11 06:12 A_2_abundance.tsv
-r-x------ 0 jovyan jovyan 6237909 Apr 11 06:12 B_1_abundance.tsv
-r-x------ 0 jovyan jovyan 6237909 Apr 11 06:12 B_2_abundance.tsv",2023-05-24:16:58
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,history,,,history,," 1 ls /home/jovyan
 2 ls .
 3 ls
 4 ls ..
 5 ls /home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES
 6 ls ./data-store/data/input/RNA_SEQ_SAMPLES
 7 ls stderr.txt
 8 ls Stderr.txt
 9 ls d^t
 10 ls d^t
 11 ls data-store/data/input/D^t
 12 ls data-store/data/input/D^t^t
 13 ls data-store/data/input/D^t^t
 14 ls data-store/data/input/
 15 ls data-store/data/input/D^t^t
 16 ls data-store/data/input/
 17 ls Discovery
 18 ls data-store/data/input/
 19 Discovery
 20 ls data-store/data/input/D
 21 ls data-store/data/input/Discovery/
 22 ls -l data-store/data/input/Discovery/
 23 ls -l data-store/data/input/Discovery/TSVFiles
 24 $ls -l data-store/data/input/Discovery/TSVFiles
 25 ls -l data-store/data/input/Discovery/TSVFiles
 26 history",2023-05-24:16:59
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-05-24:17:14
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls SuperShell/,,"add_interactive.sh
codehelper.sh
consent.txt
courseid.txt
cyverse_install.sh
disable_help.sh
docker_install.sh
enable_help.sh
flowchart.png
images
install.sh
interactive.txt
LICENSE
linux_install.sh
mac_install.sh
mail.txt
offline.sh
offline_with_online.sh
push_events.sh
README.md
ruledir.txt
session_extract.sh
shell2.sh
shell.sh
StatParam
supershellhelpmessage.txt
supershellhelp.txt
SuperShellHistory
supershellinfo.txt
SuperShellRules
TestSender2.jar
TestSender.jar
title.txt
Towards a Helpful Shell_ Scenarios and Commands.pdf",2023-05-24:17:15
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls Statparam,ls: cannot access 'Statparam': No such file or directory,,2023-05-24:17:15
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,cd,,,cd StatParam,/home/jovyan/.offline.sh: line 354: cd: StatParam: No such file or directory,,2023-05-24:17:15
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls – l,"ls: cannot access '–': No such file or directory
ls: cannot access 'l': No such file or directory",,2023-05-24:17:16
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,..,ls ..,,jovyan,2023-05-24:17:16
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls – l,"ls: cannot access '–': No such file or directory
ls: cannot access 'l': No such file or directory",,2023-05-24:17:16
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls –l,ls: cannot access '–l': No such file or directory,,2023-05-24:17:16
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-05-24:17:16
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,history,,,history,," 1 ls /home/jovyan
 2 ls .
 3 ls
 4 ls ..
 5 ls /home/jovyan/data-store/data/input/RNA_SEQ_SAMPLES
 6 ls ./data-store/data/input/RNA_SEQ_SAMPLES
 7 ls stderr.txt
 8 ls Stderr.txt
 9 ls d^t
 10 ls d^t
 11 ls data-store/data/input/D^t
 12 ls data-store/data/input/D^t^t
 13 ls data-store/data/input/D^t^t
 14 ls data-store/data/input/
 15 ls data-store/data/input/D^t^t
 16 ls data-store/data/input/
 17 ls Discovery
 18 ls data-store/data/input/
 19 Discovery
 20 ls data-store/data/input/D
 21 ls data-store/data/input/Discovery/
 22 ls -l data-store/data/input/Discovery/
 23 ls -l data-store/data/input/Discovery/TSVFiles
 24 $ls -l data-store/data/input/Discovery/TSVFiles
 25 ls -l data-store/data/input/Discovery/TSVFiles
 26 history
 27 ls
 28 ls SuperShell/
 29 ls Statparam
 30 cd StatParam
 31 ls – l
 32 ls ..
 33 ls – l
 34 ls –l
 35 ls
 36 history",2023-05-24:17:17
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls –l,ls: cannot access '–l': No such file or directory,,2023-05-24:17:17
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls - ;,ls: cannot access '-': No such file or directory,,2023-05-24:17:17
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls - l,"ls: cannot access '-': No such file or directory
ls: cannot access 'l': No such file or directory",,2023-05-24:17:17
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-05-24:17:18
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,cd,,,cd,,,2023-05-24:17:18
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls,,,ls,,"data-store
stderr.txt
SuperShell
work",2023-05-24:17:18
a9e97a896969f2a511687a9f0bf04d63501b938fee2f03f80123270a5d35e0bb,xuanbai0110,Bash,ls..,,,ls..,/home/jovyan/.offline.sh: line 368: ls..: command not found,,2023-05-24:17:18
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data
home
stderr.txt
SuperShell",2022-09-29:19:19
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,.,ls .,,"data
home
stderr.txt
SuperShell",2022-09-29:19:20
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,clear,,,clear,,[H[2J[3J,2022-09-29:19:20
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd Bash,/home/jovyan/.offline.sh: line 354: cd: Bash: No such file or directory,,2022-09-29:19:24
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd home,,,2022-09-29:19:24
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"sdgeorge
shared",2022-09-29:19:24
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,..,cd ..,,,2022-09-29:19:25
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd data,,,2022-09-29:19:25
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"input
iplant
output",2022-09-29:19:25
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd input/,,,2022-09-29:19:25
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"Bash
Discovery
DNASubway
genome.fas
RNA_SEQ_SAMPLES",2022-09-29:19:25
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd Bash,,,2022-09-29:19:25
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,mkdir,,,mkdir mschild,mkdir: cannot create directory ‘mschild’: Permission denied,,2022-09-29:19:27
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,,2022-09-29:19:27
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2022-12-15:19:56
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,..,cd ..,,,2022-12-15:19:56
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,jovyan,2022-12-15:19:56
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,clear,,,clear,,[H[2J[3J,2022-12-15:19:56
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,jovyan,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,..,cd ..,,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"bin
boot
data-store
dev
etc
home
lib
lib32
lib64
libx32
llvm-instr
media
mnt
OpenMPTraining
opt
proc
root
run
sbin
srv
SuperShell
sys
tmp
usr
var",2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd ~,,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,sl,,,sl,/home/jovyan/.offline.sh: line 368: sl: command not found,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd work/,,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,..,cd ..,,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd data-store/,,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data
home",2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd data/,,,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"input
iplant
output",2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,pwd,,,pwd,,/home/jovyan/data-store/data,2022-12-15:19:57
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,..,cd ..,,,2022-12-15:19:58
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data
home",2022-12-15:19:58
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,pwd,,,pwd,,/home/jovyan/data-store,2022-12-15:19:58
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,echo,,,echo $PATH,,/opt/conda/bin:/opt/conda/condabin:/opt/conda/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/bin/TDM-GCC-64/bin,2022-12-15:19:58
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,clear,,,clear,,[H[2J[3J,2022-12-15:19:59
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,hostname,,,hostname,,a1d912cb2,2022-12-15:19:59
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data
home",2022-12-15:19:59
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,pwd,,,pwd,,/home/jovyan/data-store,2022-12-15:19:59
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls /home/jovyan,,"data-store
stderr.txt
stdout.txt
SuperShell
work",2022-12-15:20:00
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"data
home",2022-12-15:20:01
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd data,,,2022-12-15:20:01
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"input
iplant
output",2022-12-15:20:01
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,cd,,,cd input/,,,2022-12-15:20:01
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,ls,,,ls,,"Bash
Discovery
DNASubway
RNA_SEQ_SAMPLES",2022-12-15:20:01
6c940b1fbdd022d6db2d5840dfd7207c30a060b05b4353411be02043e60902e7,None,Bash,pwd,,,pwd,,/home/jovyan/data-store/data/input,2022-12-15:20:01
